dimension,M,replication,cost,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
10,32,136,120,0.03296527116681108,0.005721244010327066,-0.010851280822461463,-0.014278736669931694,-0.010688721966844067,0.0036969492971994913,0.013346564974290199,-0.019179168017070754,0.0004930549020847738,0.000387604993348274
10,64,136,258,0.00972232092249902,-0.0020850161643576532,-0.005894684562375273,-0.010004997753246437,-0.004094591728192998,0.0032908940808800903,0.008363195252083677,-0.005045923395216254,0.0002934592389922721,-0.00021425723030252112
10,128,136,560,-0.004040404152879344,0.0006430928952803643,-0.006999665201737579,-0.0040425770663175715,-0.00027274127382541103,-0.00028730294661176285,0.003972532769718173,0.001671548174816187,0.00029453712843526106,-0.000832522456700501
10,8,137,44,-0.023878770721921967,0.0031684811778179642,0.0068595678370100615,0.002374699021133621,-0.00170267549388704,-0.014248694516450493,-0.004562199669276326,0.01696748596727316,-0.0016688072855082269,-0.005355256263338944
10,16,137,76,-0.10121004964329242,-0.02148268967163242,-0.04780162128142446,0.04514877309906162,0.03248037568690544,-0.0037324636250821754,0.000588705874080554,-0.04113210507294446,0.0006470071995388144,-0.01366736835224165
10,32,137,142,-0.0629956437865744,-0.008167836887615328,-0.01344724103596305,0.02245134785373856,0.016355016743287654,0.005036668532145548,-0.0009957174223316897,-0.0299340703777381,-2.8385576345703564e-05,-0.00534725658324949
10,64,137,286,-0.030257116506750215,-0.00868040675235136,-0.005083176472928812,0.007641153099775676,0.01253885746613209,0.00015992681707722002,-0.0037508578485478646,-0.008373203435422439,-0.00025267305903809876,-0.00214777538822983
10,128,137,582,-0.005924003944704892,-0.005093499610952011,-0.005569448883434291,0.002963282682284902,0.0075670082975810545,0.0007972981250223925,0.0015410005952154553,-0.009238778837327878,-0.00032003218101327,-0.0011769379012111978
10,8,138,30,0.0020838785331100825,0.0006644050518467349,-0.004076754848656159,0.006854535446635479,-0.0072064098599410095,-0.007928456220086848,0.009942233860088205,-0.004074247680349472,0.00044843879995657364,-0.0010811679868385484
10,16,138,88,-0.014949248064853869,0.005485219152209552,0.008748482664257703,0.00041989355378635983,0.003266741963947642,0.003613005579185228,0.002185287826775661,-0.0031190612623781125,0.000875475417006653,-0.0002017621500104445
10,32,138,154,0.010141038893749897,0.0025142789761730686,0.0075386687008525514,-0.01341315606813241,-0.01272830171231741,-0.008950668644744218,0.014437869888306415,-0.014153111560585754,-0.0010321648084646612,-0.0008382749650546118
10,64,138,288,-0.008556429776773403,-0.00018432877783615425,-0.003719331499104289,-0.004307822277768027,-0.009615210812148613,-0.010520585957436254,0.020168078646417564,-0.004060376096995679,-0.0004224467200406565,-0.0007257155676935588
10,128,138,602,-0.0005285250448026618,-0.0019151202535758994,0.00019882134582865563,-0.004505917450415112,-0.006812141177864682,-0.0016084777667294793,0.010325087126737863,-0.007115997479591045,-0.00015516812818828867,-0.002288623579738174
10,8,139,34,0.013422813244712499,0.0050113335901025395,-0.008724122549728562,0.011325520989493382,0.009207319171285006,0.002249757117185349,-0.015571071269304576,0.015133475087893592,0.0005952914663841823,0.006700664142033154
10,16,139,136,0.01237089226770497,0.003448914116183068,-0.004420903236224496,0.004032736971647476,0.0029087711162853946,-0.002826415233353841,0.0007747191589482889,0.004581952437426252,0.0002633518527668711,0.00608029153415609
10,32,139,196,0.004834343641998742,0.0005921993737302227,0.002870421210277762,0.0007605912818983942,-0.0030674328845055553,0.0061166098840254625,0.006374458166065247,-0.003983665666106206,0.0002393500755382519,0.0021471764448314145
10,64,139,338,-0.013870935262721833,5.999754672308593e-05,0.0043152667134122935,-0.003459565374415171,-0.0076106266394035706,0.007263809963185702,0.0076687256448037255,-0.0017215743398149223,0.0002139323943914951,0.0004973643282623632
10,128,139,718,-0.008172559449462808,0.005935506342165942,0.0011989458924371683,-0.004210438074384224,-0.0015990594118407571,0.014832143845463823,0.007665976749777769,-0.010419918188884408,-0.0004109736337002456,-0.0004786266022496454
10,8,140,28,0.014277883518668861,0.003966871174391911,0.004108485475662116,-0.038013622317377344,-0.02728560280772336,0.03720913722585281,0.04011657676364083,-0.012995261077219593,-0.0007346786195194442,-0.0068487574580638295
10,16,140,66,0.02023319223592058,-0.0023774193242326862,0.005458520809530776,-0.023335255539509756,-0.030201315325700306,0.0057175030923194686,0.032223344624765414,-0.0039136903389311644,-0.00025887298872618724,-0.005785912465567068
10,32,140,142,-0.046601477427897865,0.006127814611777037,0.013600439671484825,-0.0002673099156174452,-0.02450481903632316,-0.006731054917821156,0.005369465552511215,0.0075242925289124695,0.0005573534741537759,-0.00680452361629762
10,64,140,312,-0.01991792231803023,0.00020642852752018114,0.005278757513672199,-0.003104977879866664,-0.009444400478112057,-0.010464760978051851,0.0007209456613791421,0.005134620213622657,0.00042091251862754375,-0.0024057318051662695
10,128,140,684,-0.01544668432165859,0.00034934153238027124,0.010025152587447588,-0.0031952702560412534,-0.007814938841524701,-0.003699229099288692,-0.0018182643717567129,0.007803898621994426,0.00044406592709594087,-0.00231820992960704
10,8,141,28,0.05507101332935367,0.0062465534414774876,-0.004093057606415958,-0.037009333662678674,0.014368801836288168,0.0006999207902869029,0.0005258412354051144,-0.0022406560404690246,0.00159989366671305,0.005243820971884495
10,16,141,64,0.02915932086349239,0.003739679621889141,-0.0015782080848281525,-0.022945312470802406,0.00896125105161097,0.0015983214761206262,-0.0003911600908991578,0.0002401725224706959,0.0006707301627216162,0.0019583615833045744
10,32,141,154,0.008296908793557763,-0.0003700019626704799,0.000480370145873928,-0.00968138213085294,0.0027959605311103797,0.0008292704071826515,0.006083966347864673,0.0024396958374794217,3.9514354350581445e-05,0.0007388235346417725
10,64,141,292,0.017926164005593093,0.00036900166511665927,0.006150960208308586,-0.0034985045824510136,0.004557535715125771,0.002883300123794829,0.005980135628064441,-0.0012697880493004732,-9.694694166624862e-05,0.0020071685956873147
10,128,141,612,0.02511201313076511,0.0022650123177923275,-0.0014940871202414115,-0.0004600968492127954,0.0050003621761455855,0.0026068286938107942,0.0003144962676721701,-0.000668300787444916,-0.0005662601076176738,0.00019508499627728126
10,8,142,88,0.0006651093131101113,0.013393805153587336,0.005599767116712442,0.0032980212605389515,-0.007685843167547693,-0.015841104787809177,0.01461805217288088,0.012031955245652341,-0.0018498801792280056,-0.00394484890203776
10,16,142,124,-0.001775424652782876,0.0012176891906041504,0.010808252698239925,-0.006356584489927838,-0.0057677023875205855,0.0045366081871277796,0.017993989671643184,-0.003608565063532819,-0.0008248786546828369,-4.2558675598784214e-05
10,32,142,204,-0.00029349839126394225,-0.004469809113368475,0.00019634416141061875,-3.1780318014599975e-05,0.00016867185745075828,0.007537221858205608,0.01177386398280792,-0.005442961304628893,-0.0006141670056081595,0.0002733233770613604
10,64,142,352,0.012712054849463356,0.0021942541251674503,0.004889705297273902,0.000776272076037041,-0.00020272259382693138,0.016234866928659678,0.005320663371784948,0.004971880880372091,-0.00011856481694003518,0.0033255431252525096
10,128,142,642,-0.0030202697562954593,0.0025469746810936086,0.0026864306234741404,-0.007447156895853858,-0.001483387688970705,0.014266591253146936,0.003802801551441702,0.00018401411653490898,-6.750140903645464e-05,0.0012463172996556033
10,8,143,34,-0.011688235829850669,0.004714251801774819,-0.004159671664809536,0.005397092014494031,0.01853818450593247,0.011729648272023963,-0.008849002158285869,0.005353034960397314,0.00020047248711441257,0.00043308811607511944
10,16,143,82,-0.005777569444817183,0.005233924580872268,-0.0038986571280965714,0.004455385504399169,0.002550638090342614,0.0018735519514576108,-0.001300607774472177,-0.0006080851187194787,-6.985145716176625e-05,0.0007055102328091954
10,32,143,154,-0.004376204806928328,6.388106421400532e-05,0.02135714001806923,-0.018179634963819198,-0.02370173763938642,-0.015550035117534618,0.02326193379355133,-0.003260338177380704,0.00031351296068755333,-0.0012624547262098471
10,64,143,286,-0.003122755184736891,-0.003521895634583853,0.005847189914261657,-0.0018015600700874866,-0.020952708472524555,-0.021170101503046896,0.0181906795245314,-0.01184473416791356,0.00011913024172725294,-0.0024270777343232044
10,128,143,590,-0.00881888698077878,-0.0026815818240037313,-0.0017964428146887324,0.003031229126324785,-0.008839722732554952,-0.014548814349441934,0.004785592541528028,-0.005024816993056594,-0.00013931017211026757,-0.002113721351411194
10,8,144,40,0.018408401949893672,-0.006981524083593353,0.0031279774456242078,-0.010310775551543357,0.029068852507492297,0.01032819295396131,-0.01669461064773164,0.018208944653273693,-0.00020716921619825808,-0.009319815639655825
10,16,144,74,0.006600654236040398,-0.0035679594647170672,0.01175009694798533,-0.0015858800024156298,0.015525513741635272,-0.002408968507398139,-0.009883599979138399,0.016243824420113066,-0.0002709325656041191,-0.004131908211836438
10,32,144,190,-0.0007147404261695903,-0.002364243656536998,0.003625617198447655,-0.004402574465278995,0.008614102507059566,0.001869220245574025,-0.004977353190673986,0.008456927735048286,-1.5100932028619685e-05,-0.0023573279410239265
10,64,144,356,0.0063641125466132875,0.0010815176784987703,-0.017133235572307122,0.0034691059152275596,0.022910662442018056,0.0030117900527802843,-0.019312769259647113,0.017532602368843353,0.00040667634397042616,0.001538448331221782
10,128,144,666,0.024573736742106438,-0.004970770281884817,-0.012264930365725773,0.00026577537680658793,0.014682756858195097,0.0035811301982405933,-0.011372203819637649,0.009694997860720294,-3.7561596637475985e-05,-0.0003948620447704979
10,8,145,32,0.01900366109318856,0.015777330009274,-0.014525732756412505,0.03600963593999726,0.03905146442569342,0.05229533039955364,-0.03561375937762292,-4.4764988666149546e-05,-0.00015285618110862407,0.0008909918661878027
10,16,145,120,0.02317479271542662,0.014614721108752383,0.007929215102597066,0.010658374310845566,0.008011102328991649,0.015341845409545229,-0.013498690150406702,-0.00015920731914704134,-0.0004914483703952297,0.0020719709487872265
10,32,145,212,0.02412949520841005,0.008321056785128365,-0.0019261347533741707,0.006763171271166168,0.002695905903641738,0.000590972553683438,-0.0028049471258325223,-0.0017826189688557004,-0.0001857975720980308,0.0022669425033360192
10,64,145,368,0.014930539250974218,0.0010645953193899715,0.002264202885046202,-0.0036397630144345884,-0.0014992101815855356,0.0019431243724245873,0.003059783921901279,-0.004538905767010032,1.3324897373742504e-06,0.0023286888322824706
10,128,145,718,0.01785895139707078,0.004480829661331645,0.0021646195079469055,-0.007436758422071147,0.0005188705102383689,0.0014435056561174853,0.00763527090880946,-0.010483293536623485,0.00020837366527465327,0.0018733893384090012
10,8,146,36,0.007692994428321949,0.01360068343562488,0.004718777914678101,-0.012076469810206564,-0.01518391930308871,-0.006135021398705184,0.00562654651708747,0.02173918911719798,-0.0009129315154924726,6.439014311112224e-05
10,16,146,70,0.004031023598770112,0.00895681785887693,-0.001223785216532914,0.0050333768286699564,-0.024619207874160515,-0.014606670514329696,0.003512164943804274,0.02785756904920456,7.547136126063069e-06,-0.0008541272802301929
10,32,146,160,-0.019818169931670397,0.00538559701809311,-0.0035200724090341754,0.0021390989166187187,-0.011598721505056718,-0.008765925800726423,0.0017131693096149037,0.012179489442544066,0.00012970621877851852,-0.0009696540034784997
10,64,146,324,-0.002466691995832158,0.006675916469496379,-0.0026266721527696095,0.00317624314097238,-0.0018367300525727048,-0.0031692429580113856,-0.0023123729197631255,0.008631026573873497,0.0002491354306432037,4.0287604548163885e-05
10,128,146,616,0.00626450635074559,0.0010557275129623568,0.0016024818219788157,0.0014918771935664402,-0.0018671162301732908,-0.0013261255716839834,-0.0001550468054434428,0.00320273914417091,0.00015139910177512894,-0.00043520011058499896
10,8,147,30,0.12424260232103927,0.014023902022105012,-0.007743810281749048,0.0028787450642194477,0.019125742277261826,0.026209485910105225,-0.018822627505532114,0.014717280706099753,0.0032799689203498027,0.007247305610908637
10,16,147,66,0.033467981783349296,0.009899156865663233,0.00924650973150569,-0.041972381508850624,0.012928672914827197,0.030965494728241963,-0.02621522622404517,0.04865926281725402,0.0013751173263829104,0.005688795249855615
10,32,147,158,0.019134576257267295,0.0031681958860130606,0.010524937259877822,-0.022052515521557396,0.008812131560001215,0.020394176981795784,-0.012937064982214355,0.03142280855060272,0.0008592000095632205,0.0010164405532322957
10,64,147,298,0.013098810790529243,0.011390187430408105,0.0005387021231518385,-0.009479332030413002,0.006754506432317016,0.007343979285319584,-0.010387268279585254,0.01457404602705793,0.001047103983890435,0.006243218891944252
10,128,147,664,0.010393897881032609,0.005189230677624454,-0.001061809101702146,-0.009391795386414752,0.009305475756281042,0.007135038729834098,-0.009296262785531658,0.006574526330571238,0.00048555328332435557,0.0029178053181817152
10,8,148,32,0.14290589976702117,-0.009955946145307428,-0.01728105168406404,-0.025809364940823087,0.03422169053738755,0.005082549826473806,-0.01979814799533332,0.006195422786068247,0.000863551838800004,-0.0005976737559505077
10,16,148,70,0.06754884190902934,-0.0060819303537863285,-0.0032043444440355185,-0.009693744558387922,0.013340019149572623,0.0019373924369326346,-0.008921785469107024,0.006718553176907919,0.0005666447196609361,8.678094872484777e-05
10,32,148,124,0.007342597079351185,-0.0050376420594557825,-0.005019189993088156,0.006254759131917099,0.0020766736061535425,-0.008398641307780176,-0.008469759650192149,0.00047781721319077586,-0.0002499098888761456,-0.0010952192989755049
10,64,148,250,-0.003792488829669153,-0.010092759634211657,-0.002543191863476583,0.01203761243606123,0.0025006781979957354,0.002667920068561742,-0.014221820332411872,-0.003977089900954225,-0.00035005285687894416,-0.004765932140615514
10,128,148,624,-0.0027764471753286184,-0.00585962166362126,0.00046933432550359794,0.005465749525268379,-0.004869395440906602,-6.858090837688873e-05,-0.005085258491967195,-0.002451523841128399,0.0001033887301000416,-0.0026653413274031665
10,8,149,38,-0.015923132985922305,0.005568132533071525,-0.006176989969913402,-0.003268774089970654,0.007890242193258021,0.03735182729849158,0.01298545713955602,-0.009499045354927531,-0.0005514278667574261,0.000951284970764948
10,16,149,64,0.016683289347043363,0.010121922177674438,-0.002929569928746626,-0.00253693119425192,0.0014690711969119006,0.025431249424898952,0.006898130074900864,-0.00038807319822001534,-0.000664140684582321,-0.00013981626652744285
